epoch,cost,train,test,epoch_time,total_time
0,5.249544125366211,0.03616,0.0144,1257.8448276519775,1257.8448288440704
1,4.1932397483825685,0.06549,0.1,1220.228405714035,2478.07337641716
2,3.8105468399047853,0.10486,0.156,1247.281986951828,3725.355493068695
3,3.6143688957214355,0.13666666666666666,0.186,8451.358298778534,12176.71392083168
